商品コード,SKUID,商品名,グループ,部門,カテゴリ,サブカテ,is_selected
4901006241502 ,14901006241509 ,井村屋 ゴールド肉まん 2個入,221,24,1,7,1
4901201149030 ,14901201149037 ,UCC上島珈琲 ゴールドスペシャル スペシャルブレンド 炒り豆 250g,211,2,4,2,1
4901411026176 ,14901411026173 ,キリン 本搾りグレープフルーツ 500ml,214,9,5,2,1
4902888256813 ,14902888256810 ,森永製菓 ヴェルタースオリジナル キャラメルキャンディ 70g,211,1,1,4,1
4903050509867 ,14903050509864 ,雪印メグミルク 北海道100カマンベール切れてるタイプ 90g,221,21,3,5,1
4901002887032 ,14901002887039 ,エスビー食品 本生 本わさび 43g,211,3,10,1,1
4901030230466 ,14901030230463 ,月桂冠 辛口パック 3000ml,214,9,1,1,1
4901777301078 ,14901777301075 ,サントリーフーズ なっちゃん オレンジ 425ml,211,74,3,1,1
4902106648796 ,14902106648793 ,ミツカン 〆まで美味しい ごま豆乳鍋つゆ ストレート 750g,211,3,17,4,1
4902130389917 ,14902130389914 ,ニチレイフーズ 中華丼の具 2袋入（440g）,221,24,2,4,1
4902720069403 ,14902720069400 ,森永乳業 おいしい低脂肪 1000ml,221,20,1,3,1
4902885000686 ,14902885000683 ,まるか食品 ペヤング ソース焼そば 120g,211,5,8,5,1
4987206621870 ,14987206621877 ,浅田飴 のどドロップゼロGR 24粒（6粒×4スティック）【指定医薬部外品】,382,603,1,1,1
4901001397488 ,14901001397485 ,味の素冷凍食品 しょうがギョーザ 12個入,221,24,2,4,1
4901201149009 ,14901201149006 ,UCC上島珈琲 ゴールドスペシャル まろやかブレンド 粉 280g,211,2,4,2,1
4901351022689 ,14901351022686 ,カンロ ピュレグミプレミアム 愛媛産温州密柑 54g,211,1,1,10,1
4901435006970 ,14901435006977 ,カメヤマ 小ローソク 徳用豆ダルマ 225g,384,304,13,2,1
4901515122651 ,14901515122658 ,キッコーマン いつでも新鮮味わいリッチ減塩しょうゆ 200ml,211,3,5,5,1
4901620161392 ,14901620161399 ,日清シスコ ごろグラチョコナッツ 360g,211,2,3,1,1
4901810065158 ,14901810065155 ,トップバリュ 食物繊維入り麦ごはん 170g,211,5,4,1,1
4901810167319 ,14901810167316 ,トップバリュ グリーンアイ 有機トマトケチャップ 295g,211,3,7,1,1
4987206394446 ,14987206394443 ,浅田飴 ハピコム 薬用のどドロップ ゼロ レモン味 24粒【指定医薬部外品】,382,603,1,1,1
4549414156669 ,14549414156666 ,トップバリュベストプライス ビーフカレー 甘口 200g,211,5,3,1,1
4549741871518 ,14549741871515 ,トップバリュ 天かす 60g,211,4,3,2,1
4560279104077 ,14560279104074 ,男前豆腐店 特濃ケンちゃん 90g×3個入,221,12,1,5,1
4901001225125 ,14901001225122 ,味の素 鍋キューブ 鶏だし・うま塩 58g,211,3,17,5,1
4901301418685 ,14901301418682 ,花王 キュキュット Natural Days＋除菌 ワイルドフラワー＆ハーブの香り つめかえ用 700ml,384,303,1,1,1
4901306004678 ,14901306004675 ,カゴメ 野菜生活100オリジナルホームパック 900ml,221,20,2,7,1
4901325301994 ,14901325301991 ,共立食品 ゼラチンパウダー 100g,211,2,8,1,1
4901670116113 ,14901670116110 ,旭化成ホームプロダクツ ジップロック フリーザーバッグ L 大容量 30枚入,384,303,3,4,1
4901820442048 ,14901820442045 ,パスコ チーズとオニオンのフォカッチャ 5個入,221,17,1,4,1
4902715526638 ,14902715526635 ,安曇野食品 タピオカ入り ココナッツミルク 160g,221,18,1,3,1
4908609116909 ,14908609116906 ,大山乳業 大山濃い味抹茶 30ml×8,221,19,1,3,1
4549660628880 ,14549660628887 ,バンダイ チョコボー 1本入,211,1,5,1,1
4549741347662 ,14549741347669 ,トップバリュ グリーンアイ オーガニック ささがきごぼう 150g,221,23,1,79,1
4549741028424 ,14549741028421 ,トップバリュベストプライス 国産むぎ茶ティーバッグ 8g×56袋,211,2,7,2,1
4901177070055 ,14901177070052 ,アサムラサキ 創作新和風 金ごまわさびドレッシング 220ml,211,3,9,6,1
4901301331670 ,14901301331677 ,花王 クイックル ハンディ 取り替え用 ジャンボパック 6枚,384,304,3,1,1
4901335508918 ,14901335508915 ,湖池屋 スコーンとろけるクアトロチーズ 78g,211,1,2,2,1
4901336730783 ,14901336730780 ,栗山米菓 瀬戸しお 三種のアソート 30枚入,211,1,3,1,1
4901990522731 ,14901990522738 ,東洋水産 マルちゃん 赤いきつねうどん 東 96g,211,5,8,3,1
4901990547390 ,14901990547397 ,東洋水産 鍋用ラーメン 2袋入 90g×2,221,83,1,7,1
4987244195418 ,14987244195415 ,【1歳頃～】和光堂 1歳からのMYジュレドリンク 1／2食分の野菜＆くだもの ぶどう味 70g,113,123,17,70,1
4549741546010 ,14549741546017 ,トップバリュ メープルシロップ100％ 250g,211,2,8,1,1
4901330581718 ,14901330581715 ,カルビー ピザポテトBIG 130g,211,1,2,1,1
4901990325547 ,14901990325544 ,東洋水産 マルちゃん ごつ盛り ワンタン醤油カップ 117g,211,5,8,4,1
4549414288100 ,14549414288107 ,トップバリュ MSCコクのあるかれいの煮つけ,241,40,20,1,1
4901231052645 ,14901231052642 ,伊藤ハム 糖質0サラダチキン プレーン 168g,221,52,2,7,1
4901551473069 ,14901551473066 ,クラシエフーズ ヨーロピアンシュガーコーン 56ml×5個,221,19,1,3,1
4902826072444 ,14902826072441 ,ますやみそ 無添加合わせ香り 500g,211,3,1,4,1
4903301282273 ,14903301282270 ,ライオン システマハブラシ レギュラー4列 やわらかめ 1本,384,244,1,2,1
4901037228497 ,14901037228494 ,岩塚製菓 田舎のおかき 8本入,211,1,3,1,1
4901231925901 ,14901231925908 ,伊藤ハム 旨包ボリュームリッチハンバーグ濃厚デミグラスソース 200g,221,52,2,1,1
4901336123516 ,14901336123513 ,栗山米菓 ばかうけ 青のりしょうゆ味 2枚×9袋,211,1,3,1,1
4902888343766 ,14902888343763 ,森永製菓 バニラモナカジャンボ 150ml,221,19,1,5,1
4560279104718 ,14560279104715 ,男前豆腐店 豆皿豆腐 35g×8個,221,12,1,5,1
4901112611206 ,14901112611203 ,ダノン ビオ糖質オフ ベリーミックス 300g（75g×4）,221,18,2,3,1
4901810588541 ,14901810588548 ,トップバリュ とん汁の具 200g,221,23,1,2,1
4902885001454 ,14902885001451 ,まるか食品 ペヤング ソース焼そば 超大盛 237g,211,5,8,4,1
4904131395454 ,14904131395451 ,日本食研 鶏モモ 油淋鶏の素 120g 1パック,251,48,77,79,1
4969418012202 ,14969418012209 ,久原醤油 久原 あごだしつゆ 500ml,211,3,17,1,1
4971666410174 ,14971666410171 ,江崎グリコ アーモンド効果 200ml,221,20,2,2,1
4549741421812 ,14549741421819 ,トップバリュベストプライス 甘酢いか 80g,211,1,4,1,1
4901111310537 ,14901111310534 ,味の素AGF ブレンディカフェラトリースティック 濃厚ミルクカフェラテ 8本,211,2,4,3,1
4901777369757 ,14901777369754 ,サントリー のんある晩酌レモンサワー ノンアルコール 500ml,214,9,91,3,1
4549414317190 ,14549414317197 ,トップバリュベストプライス 今川焼 カスタードクリーム 5個,221,24,1,7,1
4901150125123 ,14901150125120 ,大塚食品 ボンカレーネオ オリジナル 230g,211,5,3,1,1
4901777376946 ,14901777376943 ,サントリーフーズ ブレンディボトルコーヒー 無糖 950ml,211,74,1,7,1
4901990180207 ,14901990180204 ,マルちゃん えび天ぷら 3枚入,221,83,1,11,1
4901085624401 ,14901085624408 ,伊藤園 栄養強化型1日分の野菜 200ml,221,20,2,8,1
4901330914813 ,14901330914810 ,カルビー 堅あげポテト焼きのり味 65g,211,1,2,1,1
4901940360185 ,14901940360182 ,東ハト ソルティバター 8枚入,211,1,1,1,1
4906623131038 ,14906623131035 ,アサヒコ 豆腐バー 旨み昆布 1本,221,12,1,9,1
4970120606856 ,14970120606853 ,岩下食品 新生姜スライス 70g,221,14,1,9,1
4549414445916 ,14549414445913 ,トップバリュベストプライス コーラ カロリーライト 1500ml,211,74,1,4,1
4549741262354 ,14549741262351 ,トップバリュベストプライス SODA ソーダ水 500ml,211,74,2,2,1
4901071277543 ,14901071277540 ,エースコック スープはるさめ 柚子ぽん酢味 32g,211,5,1,4,1
4901326037304 ,14901326037301 ,春日井 ニッキアメ 150g,211,1,1,4,1
4974168300370 ,14974168300377 ,相模屋 焼いておいしい絹厚揚げ 2枚入 1袋,221,12,1,8,1
4548780532114 ,14548780532111 ,日清食品チルド つけ麺の達人 濃厚魚介醤油 150g×2,221,83,1,7,1
4901113599459 ,14901113599456 ,日本ケロッグ 素材まるごとグラノラ朝摘みいちご 500g,211,2,3,1,1
4901777204706 ,14901777204703 ,サントリー ほろよい（白いサワー）350ml,214,9,5,2,1
4901901000877 ,14901901000874 ,マルハニチロ さば水煮 食塩不使用 190g,211,5,2,2,1
4902111774039 ,14902111774036 ,ユニリーバ・ジャパン LUX（ラックス）スーパーリッチシャイン ダメージリペア 補修コンディショナー つめかえ用 560g,384,243,1,7,1
4902720156271 ,14902720156278 ,森永乳業 クラフト 切れてるチーズ 134g,221,21,3,1,1
4970501033455 ,14970501033452 ,【ペット用】デビフペット スナックボーイ レバーカット 45g,384,247,1,3,1
4972444010265 ,14972444010262 ,クレCRC5－56 220ml,375,856,6,19,1
4514603431919 ,14514603431916 ,アサヒ飲料 三ツ矢 特濃オレンジスカッシュ 500ml,211,74,1,4,1
4901111310490 ,14901111310497 ,味の素AGF ブレンディカフェラトリースティック 濃厚キャラメルマキアート 7本,211,2,4,3,1
4902110380828 ,14902110380825 ,日清フーズ 超もち生パスタ 濃厚明太子クリーム 270g,221,24,1,5,1
4909411090494 ,14909411090491 ,キリンビバレッジ キリンレモン炭酸水 500ml,211,74,2,2,1
4987176077158 ,14987176077155 ,【パンツ】P＆G パンパース 肌へのいちばん 超吸収スリムパンツ ビッグ 32枚 男女共用,113,353,1,2,1
4901001159055 ,14901001159052 ,味の素 クノール カップスープ ミルク仕立てのきのこのポタージュ 3袋入,211,5,1,1,1
4901990548977 ,14901990548974 ,マルちゃん 山岸一雄監修 つけ麺専用中華麺 520g,221,83,1,7,1
4902388002200 ,14902388002207 ,永谷園 お茶づけ海苔8袋 48g,211,5,6,3,1
4549414464061 ,14549414464068 ,トップバリュベストプライス モッツァレラとろけるスライスチーズ 15g×12枚入,221,21,3,2,1
4902388029481 ,14902388029488 ,永谷園 生みそ汁あさげ減塩徳用 10食入,211,5,11,1,1
4901330523848 ,14901330523845 ,カルビー BIGBAGコンソメパンチ 160g,211,1,2,1,1
4901330578923 ,14901330578920 ,カルビー じゃがりこ じゃがバター 55g,211,1,2,3,1
4901360353361 ,14901360353368 ,ブルボン カーボバランスベイクドチーズケーキ 6個入,211,1,1,1,1
4549414172737 ,14549414172734 ,焼肉のたれ 中辛 にんにく醤油味 560g,211,3,8,1,1
4549741157902 ,14549741157909 ,トップバリュ グリーンアイ オーガニックホールトマト 400g,211,3,7,3,1
4901001179404 ,14901001179401 ,味の素 クノール スープDELI サーモンとほうれん草のクリームスープパスタ（容器）39.9g,211,5,1,4,1
4901820339041 ,14901820339048 ,パスコ 超熟山型 3枚入,221,17,1,2,1
4902388580043 ,14902388580040 ,永谷園 アンパンマンミニパック カレーポークあまくち 2袋,211,5,3,1,1
